country,iso_code,year,population,gdp,total_energy_twh,energy_per_capita_kwh,energy_intensity,oil_consumption_twh,gas_consumption_twh,coal_consumption_twh,biofuel_consumption_twh,renewables_consumption_twh,low_carbon_consumption_twh,fossil_consumption_twh,fossil_share_energy,low_carbon_share_energy,co2_emissions
Indonesia,IDN,1951,70286268.0,113595817984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1952,71876387.0,119008854016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1953,73569096.0,125027598336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1954,75367323.0,132648517632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1955,77273447.0,136433229824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1956,79282508.0,138179182592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1957,81390784.0,147685294080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1958,83592706.0,142311997440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1959,85892821.0,148373766144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1960,88296023.0,154784595968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1961,90791195.0,164961484800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1962,93375809.0,164672684032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1963,96051372.0,158306811904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1964,98833698.0,164270391296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1965,101365083.0,165966266368.0,84.516,833.778,0.509,72.544,5.075,1.5,0.0,5.07,5.07,79.119,93.978,6.022,0.0
Indonesia,IDN,1966,103792710.0,165937627136.0,83.896,808.304,0.506,69.864,5.176,1.838,0.0,6.592,6.592,76.879,92.102,7.898,0.0
Indonesia,IDN,1967,106526344.0,162199044096.0,82.897,778.185,0.511,67.403,6.323,1.291,0.0,7.402,7.402,75.017,91.019,8.981,0.0
Indonesia,IDN,1968,109449945.0,177944035328.0,88.425,807.906,0.497,71.299,6.425,0.965,0.0,9.146,9.146,78.69,89.588,10.412,0.0
Indonesia,IDN,1969,112517592.0,199907966976.0,99.786,886.849,0.499,76.334,12.109,1.163,0.0,9.563,9.563,89.606,90.357,9.643,0.0
Indonesia,IDN,1970,115657438.0,220830564352.0,106.956,924.764,0.484,80.993,12.576,1.012,0.0,11.625,11.625,94.58,89.054,10.946,0.0
Indonesia,IDN,1971,118833649.0,233065676800.0,101.902,857.518,0.437,83.944,12.718,1.163,0.0,3.83,3.83,97.825,96.232,3.768,0.0
Indonesia,IDN,1972,122039794.0,259469197312.0,108.067,885.507,0.416,90.784,12.474,1.163,0.0,3.425,3.425,104.421,96.824,3.176,0.0
Indonesia,IDN,1973,125288460.0,297900736512.0,121.874,972.745,0.409,108.375,8.12,0.779,0.0,4.321,4.321,117.274,96.446,3.554,0.0
Indonesia,IDN,1974,128554995.0,313092767744.0,130.604,1015.942,0.417,113.22,11.439,0.849,0.0,4.788,4.788,125.508,96.326,3.674,0.0
Indonesia,IDN,1975,131843799.0,313087950848.0,159.924,1212.983,0.511,129.848,23.649,1.082,0.0,5.021,5.021,154.579,96.854,3.146,0.0
Indonesia,IDN,1976,135173615.0,340620640256.0,167.967,1242.603,0.493,139.897,23.852,1.082,0.0,2.946,2.946,164.831,98.244,1.756,0.0
Indonesia,IDN,1977,138533490.0,367091515392.0,222.085,1603.114,0.605,164.958,50.75,1.163,0.0,4.898,4.898,216.871,97.791,2.209,0.0
Indonesia,IDN,1978,141953114.0,383794675712.0,249.855,1760.124,0.651,185.917,58.667,1.547,0.0,3.499,3.499,246.131,98.598,1.402,0.0
Indonesia,IDN,1979,145434786.0,404845723648.0,284.463,1955.95,0.703,202.276,75.719,2.326,0.0,3.892,3.892,280.321,98.631,1.369,0.0
Indonesia,IDN,1980,148950491.0,439667556352.0,305.611,2051.762,0.695,227.564,71.354,2.942,0.0,3.523,3.523,301.86,98.846,1.154,0.0
Indonesia,IDN,1981,152484982.0,469898625024.0,327.653,2148.758,0.697,249.523,71.253,3.14,0.0,3.511,3.511,323.916,98.928,1.072,0.0
Indonesia,IDN,1982,156052104.0,452605673472.0,334.077,2140.807,0.738,259.334,67.701,2.966,0.0,3.83,3.83,330.0,98.853,1.147,0.0
Indonesia,IDN,1983,159651335.0,470680076288.0,353.79,2216.014,0.752,253.853,90.843,2.966,0.0,5.757,5.757,347.661,98.371,1.629,0.0
Indonesia,IDN,1984,163251072.0,503305961472.0,389.436,2385.503,0.774,273.572,106.067,3.105,0.0,6.285,6.285,382.745,98.384,1.616,0.0
Indonesia,IDN,1985,166776143.0,515643146240.0,412.985,2476.281,0.801,268.883,125.454,10.467,0.0,7.685,7.685,404.804,98.137,1.863,0.0
Indonesia,IDN,1986,170175010.0,545914224640.0,441.025,2591.6,0.808,275.736,135.299,16.817,0.0,12.374,12.374,427.853,97.189,2.811,0.0
Indonesia,IDN,1987,173511105.0,572867018752.0,465.495,2682.797,0.813,285.61,139.968,26.365,0.0,12.73,12.73,451.944,97.26,2.74,0.0
Indonesia,IDN,1988,176855016.0,605642489856.0,491.403,2778.565,0.811,300.383,148.596,27.54,0.0,13.982,13.982,476.519,97.149,2.851,0.0
Indonesia,IDN,1989,180201584.0,660041629696.0,544.869,3023.665,0.826,318.608,166.359,41.333,0.0,17.444,17.444,526.299,96.792,3.208,0.0
Indonesia,IDN,1990,183501051.0,718548893696.0,600.179,3270.711,0.835,366.263,171.73,39.788,0.0,21.558,21.558,577.781,96.403,3.597,0.0
Indonesia,IDN,1991,186778184.0,786440060928.0,652.938,3495.796,0.83,390.092,197.687,40.266,0.0,23.867,23.867,628.045,96.339,3.661,0.0
Indonesia,IDN,1992,190043693.0,841780428800.0,716.86,3772.082,0.852,420.51,215.596,49.151,0.0,30.186,30.186,685.257,95.781,4.219,0.0
Indonesia,IDN,1993,193305126.0,912702701568.0,763.843,3951.487,0.837,448.465,228.691,57.297,0.0,28.11,28.11,734.453,96.314,3.686,0.0
Indonesia,IDN,1994,196591779.0,986200276992.0,799.647,4067.55,0.811,443.341,270.831,57.317,0.0,27.187,27.187,771.489,96.596,3.404,0.0
Indonesia,IDN,1995,199888001.0,1072204283904.0,870.284,4353.858,0.812,490.82,285.584,63.077,0.0,29.951,29.951,839.482,96.555,3.445,0.0
Indonesia,IDN,1996,203204307.0,1161281404928.0,933.146,4592.159,0.804,527.91,297.305,75.189,0.0,31.834,31.834,900.404,96.585,3.415,0.0
Indonesia,IDN,1997,206536049.0,1221454594048.0,1012.695,4903.237,0.829,584.765,310.114,92.729,0.0,24.82,24.82,987.608,97.549,2.451,0.0
Indonesia,IDN,1998,209826738.0,1066065657856.0,995.569,4744.719,0.934,557.096,298.99,99.512,0.0,39.058,39.058,955.598,96.073,3.927,0.0
Indonesia,IDN,1999,213004610.0,1079382507520.0,1086.986,5103.109,1.007,583.229,324.917,136.964,0.0,41.147,41.147,1045.11,96.212,3.788,0.0
Indonesia,IDN,2000,216077748.0,1138300157952.0,1164.199,5387.87,1.023,637.634,330.052,153.069,0.0,43.048,43.048,1120.755,96.301,3.699,61.83
Indonesia,IDN,2001,219097854.0,1185220919296.0,1246.685,5690.084,1.052,659.754,341.346,194.332,0.0,51.054,51.054,1195.432,95.904,4.096,66.46
Indonesia,IDN,2002,222088455.0,1244249980928.0,1281.019,5768.059,1.03,663.047,371.034,200.456,0.0,46.724,46.724,1234.537,96.353,3.647,72.74
Indonesia,IDN,2003,225047958.0,1309811277824.0,1391.678,6183.917,1.063,683.08,395.582,269.087,0.0,44.486,44.486,1347.749,96.805,3.195,77.07
Indonesia,IDN,2004,227926604.0,1387446403072.0,1376.724,6040.208,0.992,721.008,362.022,247.381,0.0,47.047,47.047,1330.411,96.585,3.415,81.57
Indonesia,IDN,2005,230871600.0,1474875359232.0,1416.892,6137.143,0.961,720.295,363.936,283.749,0.021,49.523,49.523,1367.98,96.506,3.494,86.45
Indonesia,IDN,2006,233951608.0,1565012918272.0,1441.128,6159.938,0.921,693.567,371.114,330.789,0.046,46.632,46.632,1395.47,96.766,3.234,92.2
Indonesia,IDN,2007,237062283.0,1674227351552.0,1546.681,6524.364,0.924,731.705,346.42,417.329,0.205,52.218,52.218,1495.455,96.626,3.374,98.41
Indonesia,IDN,2008,240157845.0,1809491165184.0,1564.584,6514.817,0.865,746.456,396.947,366.071,0.221,56.691,56.691,1509.474,96.38,3.62,101.8
Indonesia,IDN,2009,243219975.0,1905717411840.0,1607.271,6608.301,0.843,750.034,421.008,378.321,1.096,60.13,60.13,1549.363,96.264,3.736,107.59
Indonesia,IDN,2010,246305285.0,2039334567936.0,1739.49,7062.332,0.853,793.82,440.476,429.619,2.039,76.897,76.897,1663.915,95.583,4.417,113.08
Indonesia,IDN,2011,249469983.0,2178184511488.0,1837.594,7365.992,0.844,850.977,427.343,496.266,3.283,65.385,65.385,1774.586,96.446,3.554,128.06
Indonesia,IDN,2012,252698471.0,2309530058752.0,1937.146,7665.838,0.839,894.812,469.776,505.706,6.117,69.376,69.376,1870.294,96.423,3.577,143.66
Indonesia,IDN,2013,255852410.0,2437876809728.0,1824.511,7131.106,0.748,865.009,437.884,440.756,9.582,82.807,82.807,1743.649,95.466,4.534,153.64
Indonesia,IDN,2014,258877350.0,2559933415424.0,1856.634,7171.867,0.725,861.46,441.333,469.07,16.87,87.533,87.533,1771.863,95.292,4.708,164.28
Indonesia,IDN,2015,261799196.0,2684764028928.0,1896.461,7243.953,0.706,822.097,469.23,532.274,8.366,76.045,76.045,1823.601,95.997,4.003,169.39
Indonesia,IDN,2016,264627382.0,2819890085888.0,1884.228,7120.308,0.668,792.951,440.139,544.316,27.504,109.633,109.633,1777.406,94.19,5.81,177.46
Indonesia,IDN,2017,267346608.0,2962852151296.0,2023.711,7569.617,0.683,850.332,499.615,566.109,23.517,111.897,111.897,1916.056,94.482,5.518,183.01
Indonesia,IDN,2018,269951801.0,3116158943232.0,2131.562,7896.083,0.684,877.219,431.071,655.729,34.289,171.458,171.458,1964.019,91.971,8.029,194.13
Indonesia,IDN,2019,272489333.0,3272567947264.0,2253.939,8271.659,0.689,855.103,407.204,801.231,58.482,194.482,194.482,2063.538,91.387,8.613,204.98
Indonesia,IDN,2020,274814825.0,3204972544000.0,2116.31,7700.859,0.66,753.212,376.63,765.38,76.806,225.746,225.746,1895.222,89.356,10.644,199.91
Indonesia,IDN,2021,276758010.0,3323654569984.0,2196.681,7937.189,0.661,786.714,407.759,763.23,84.981,243.844,243.844,1957.702,88.924,11.076,211.67
Indonesia,IDN,2022,278830479.0,3500093472768.0,2749.242,9859.906,0.785,858.073,398.322,1216.511,95.542,281.127,281.127,2472.905,89.792,10.208,225.45
Indonesia,IDN,2023,281190021.0,0.0,2785.135,9904.814,0.0,857.437,434.479,1199.906,112.376,298.421,298.421,2491.822,89.305,10.695,239.26
Indonesia,IDN,2024,283487881.0,0.0,2984.731,10528.603,0.0,878.984,472.717,1311.346,120.655,327.601,327.601,2663.047,89.046,10.954,0.0
Mexico,MEX,1900,13261087.0,24791953408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1901,13411660.0,26918535168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1902,13550290.0,24971583488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1903,13676676.0,27800788992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1904,13804239.0,28302336000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1905,13932988.0,31268251648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1906,14062935.0,30925469696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1907,14194091.0,32756832256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1908,14326467.0,32683708416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1909,14429522.0,33653268480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1910,14503032.0,33600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1911,14546769.0,32228499456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1912,14560504.0,31922380800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1913,14544007.0,29999880192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1914,14527526.0,30024720384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1915,14511060.0,29571100672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1916,14494609.0,31822200832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1917,14478175.0,33144600576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1918,14468493.0,34435358720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1919,14502107.0,35769090048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1920,14579605.0,38024798208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1921,14701588.0,37863088128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1922,14868662.0,38760497152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1923,15081445.0,40077135872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1924,15297272.0,39381508096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1925,15516188.0,41854558208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1926,15738237.0,44379869184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1927,15963464.0,42362040320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1928,16191914.0,42612346880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1929,16433663.0,40904998912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1930,16689077.0,38351773696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1931,16958527.0,39644639232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1932,17242393.0,33623099392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1933,17541066.0,37516165120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1934,17844913.0,40136318976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1935,18154022.0,43177517056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1936,18468486.0,46533758976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1937,18788397.0,48076341248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1938,19113850.0,48848695296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1939,19510841.0,51520790528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1940,19982850.0,52206080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1941,20533490.0,57374789632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1942,21166520.0,60655644672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1943,21885841.0,62923501568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1944,22629608.0,68156530688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1945,23398651.0,71385513984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1946,24193829.0,76266209280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1947,25016030.0,79008686080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1948,25866173.0,82416173056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1949,26727593.0,87151427584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1950,27587893.0,99982983168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1951,28320443.0,107605065728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1952,29090112.0,111714836480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1953,29899194.0,111774670848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1954,30752970.0,123074551808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1955,31650548.0,133695447040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1956,32587890.0,143014019072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1957,33562666.0,154173456384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1958,34575024.0,162674933760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1959,35627215.0,167866105856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1960,36724570.0,182206267392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1961,37890078.0,191492767744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1962,39129158.0,200713961472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1963,40424014.0,217178570752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1964,41771999.0,243167772672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1965,43174422.0,258981953536.0,293.325,6793.958,1.133,178.448,80.647,8.022,0.0,24.619,24.619,267.117,91.561,8.439,0.0
Mexico,MEX,1966,44629058.0,276900085760.0,310.583,6959.214,1.122,186.994,85.113,8.557,0.0,28.106,28.106,280.664,90.898,9.102,0.0
Mexico,MEX,1967,46129565.0,294308773888.0,316.549,6862.181,1.076,200.276,73.197,10.499,0.0,30.603,30.603,283.972,90.272,9.728,0.0
Mexico,MEX,1968,47668254.0,318504960000.0,344.765,7232.583,1.082,217.784,78.592,11.006,0.0,35.117,35.117,307.382,89.747,10.253,0.0
Mexico,MEX,1969,49233144.0,338814337024.0,378.427,7686.435,1.117,230.158,97.471,11.157,0.0,37.239,37.239,338.786,90.097,9.903,0.0
Mexico,MEX,1970,50814905.0,362723639296.0,404.032,7951.05,1.114,247.475,99.675,12.512,0.0,41.681,41.681,359.662,89.615,10.385,0.0
Mexico,MEX,1971,52412508.0,376060510208.0,424.829,8105.491,1.13,262.437,103.595,15.709,0.0,40.478,40.478,381.74,90.413,9.587,0.0
Mexico,MEX,1972,54030117.0,406222012416.0,469.579,8691.068,1.156,295.513,110.78,17.362,0.0,43.142,43.142,423.654,90.758,9.242,0.0
Mexico,MEX,1973,55667239.0,437262843904.0,506.47,9098.165,1.158,316.246,122.746,18.613,0.0,45.978,45.978,457.604,90.87,9.13,0.0
Mexico,MEX,1974,57320096.0,461217267712.0,557.681,9729.238,1.209,357.252,129.147,20.562,0.0,47.858,47.858,506.962,91.374,8.626,0.0
Mexico,MEX,1975,58982349.0,486091849728.0,595.583,10097.641,1.225,394.211,131.39,23.618,0.0,43.791,43.791,549.22,92.615,7.385,0.0
Mexico,MEX,1976,60645471.0,505910525952.0,633.882,10452.257,1.253,434.236,128.855,18.125,0.0,49.74,49.74,581.216,92.117,7.883,0.0
Mexico,MEX,1977,62308451.0,521365323776.0,668.705,10732.172,1.283,448.203,135.999,26.07,0.0,55.164,55.164,610.272,91.71,8.29,0.0
Mexico,MEX,1978,63979005.0,567422156800.0,752.51,11761.824,1.326,504.619,171.059,27.181,0.0,46.916,46.916,702.859,93.743,6.257,0.0
Mexico,MEX,1979,65648810.0,621948436480.0,832.041,12674.12,1.338,541.542,207.655,26.703,0.0,53.207,53.207,775.9,93.583,6.417,0.0
Mexico,MEX,1980,67300289.0,678622134272.0,906.324,13466.86,1.336,603.669,223.017,27.038,0.0,49.832,49.832,853.725,94.485,5.515,0.0
Mexico,MEX,1981,68892067.0,737336098816.0,1002.081,14545.673,1.359,660.861,241.792,23.899,0.0,71.396,71.396,926.551,92.846,7.154,0.0
Mexico,MEX,1982,70433206.0,733602840576.0,1044.314,14827.017,1.424,684.273,259.956,28.621,0.0,67.728,67.728,972.851,93.491,6.509,0.0
Mexico,MEX,1983,71971193.0,708391993344.0,1032.646,14348.051,1.458,666.718,268.198,32.584,0.0,61.82,61.82,967.5,93.994,6.006,0.0
Mexico,MEX,1984,73506802.0,734058577920.0,1080.826,14703.757,1.472,705.731,268.584,32.677,0.0,70.014,70.014,1006.992,93.499,6.501,0.0
Mexico,MEX,1985,75043366.0,751167275008.0,1134.396,15116.541,1.51,734.98,275.279,35.422,0.0,84.093,84.093,1045.681,92.557,7.443,0.0
Mexico,MEX,1986,76585591.0,728181112832.0,1100.674,14371.821,1.512,744.088,244.922,39.057,0.0,69.766,69.766,1028.067,93.645,6.355,0.0
Mexico,MEX,1987,78136597.0,741613830144.0,1136.899,14550.151,1.533,780.321,249.243,37.773,0.0,67.376,67.376,1067.337,94.062,5.938,0.0
Mexico,MEX,1988,79695481.0,751820210176.0,1145.465,14373.02,1.524,778.403,253.596,35.751,0.0,75.134,75.134,1067.749,93.426,6.574,0.0
Mexico,MEX,1989,81247123.0,782981267456.0,1209.829,14890.736,1.545,832.999,247.964,39.573,0.0,85.038,86.071,1120.536,92.867,7.133,0.0
Mexico,MEX,1990,82820134.0,823577477120.0,1319.072,15926.942,1.602,916.386,268.175,39.241,0.0,84.021,92.179,1223.802,92.995,7.005,0.0
Mexico,MEX,1991,84430515.0,865148731392.0,1357.68,16080.441,1.569,941.725,282.361,37.955,0.0,81.083,92.866,1262.041,93.146,6.854,0.0
Mexico,MEX,1992,86044763.0,902108282880.0,1384.109,16085.92,1.534,954.651,282.395,38.383,0.0,94.386,105.272,1275.428,92.375,7.625,0.0
Mexico,MEX,1993,87653764.0,925343285248.0,1385.386,15805.205,1.497,947.339,283.265,43.292,0.0,94.367,108.064,1273.897,92.18,7.82,0.0
Mexico,MEX,1994,89259151.0,972991954944.0,1464.644,16408.895,1.505,1021.431,301.03,52.318,0.0,75.77,87.545,1374.779,94.013,5.987,0.0
Mexico,MEX,1995,90862395.0,916478885888.0,1439.337,15840.847,1.571,950.11,306.902,58.259,0.0,96.741,120.194,1315.271,91.627,8.373,0.0
Mexico,MEX,1996,92452649.0,971219730432.0,1476.888,15974.529,1.521,964.544,312.783,66.8,0.0,106.405,128.289,1344.127,91.287,8.713,0.0
Mexico,MEX,1997,94021166.0,1045710700544.0,1512.699,16088.921,1.447,1006.945,314.374,66.864,0.0,91.663,120.708,1388.183,92.0,8.0,0.0
Mexico,MEX,1998,95575200.0,1105636622336.0,1574.172,16470.502,1.424,1054.369,334.79,68.348,0.0,87.558,113.294,1457.507,92.787,7.213,0.0
Mexico,MEX,1999,97115654.0,1156619567104.0,1597.302,16447.424,1.381,1047.314,337.909,69.548,0.0,109.872,137.655,1454.77,91.356,8.644,0.0
Mexico,MEX,2000,98625515.0,1241194692608.0,1696.177,17198.16,1.367,1120.538,359.133,76.187,0.908,112.726,135.562,1555.858,91.985,8.015,106.98
Mexico,MEX,2001,100099057.0,1251502718976.0,1680.273,16786.1,1.343,1107.69,361.905,83.674,0.925,99.071,123.176,1553.269,92.653,7.347,114.34
